id,re_x,re_y
IS481_RS07675,2835.75,1862.5
IS481_RS07680,4623.0,1675.5
IS481_RS07685,1185.67,572.0
IS481_RS07695,3271.67,20580.33
IS481_RS07700,1023.33,6372.25
IS481_RS07705,585.67,5374.5
IS481_RS07710,805.0,2205.17
IS481_RS07715,5827.5,21664.58
IS481_RS07720,1920.17,22011.5
IS481_RS07725,5534.5,51156.75
IS481_RS07730,9048.0,79108.08
IS481_RS07735,4732.67,30128.83
IS481_RS07740,1905.0,13567.2
IS481_RS07745,764.5,5037.12
IS481_RS07750,2436.33,12322.0
IS481_RS07755,1139.67,4822.0
IS481_RS07760,5500.33,25692.25
IS481_RS07765,2443.33,12832.17
IS481_RS07770,2042.17,8148.5
IS481_RS07775,7567.17,12843.42
IS481_RS07780,1126.0,2702.75
IS481_RS07785,3785.83,15653.33
IS481_RS07790,1096.67,3332.5
IS481_RS07795,4660.67,16954.17
IS481_RS07800,1920.33,5499.42
IS481_RS07805,1067.67,3454.67
IS481_RS07810,655.33,2355.5
IS481_RS07815,1850.33,6934.33
IS481_RS07820,1005.0,2892.33
IS481_RS07825,3239.5,12391.58
IS481_RS07830,3330.5,7010.0
IS481_RS07835,7917.08,9164.83
IS481_RS07840,1390.33,1272.33
IS481_RS07845,3963.33,2714.17
IS481_RS07850,2726.67,2146.17
IS481_RS07855,17261.0,17640.83
IS481_RS07860,8638.0,9767.0
IS481_RS07865,3947.75,3659.5
IS481_RS07870,13244.17,17060.5
IS481_RS07875,4471.83,3501.5
IS481_RS07880,719.0,474.0
IS481_RS07885,1277.5,1315.83
IS481_RS07890,786.0,289.67
IS481_RS07895,10395.0,23482.33
IS481_RS07900,8529.17,8505.5
IS481_RS07905,35886.33,32568.83
IS481_RS07910,12023.42,6687.58
IS481_RS07915,4987.08,1879.42
IS481_RS07920,2309.03,2122.0
IS481_RS07925,4403.83,2831.58
IS481_RS07930,39592.67,58484.67
IS481_RS07935,1029.33,1010.0
IS481_RS07940,4908.0,8687.0
IS481_RS07945,3823.0,3177.83
IS481_RS07950,2610.33,1504.33
IS481_RS07955,1597.0,1092.25
IS481_RS07960,1676.33,1882.25
IS481_RS07965,1325.75,1828.08
IS481_RS07970,1410.33,1645.0
IS481_RS07975,1435.17,1298.17
IS481_RS07980,1231.67,673.25
IS481_RS07985,2197.17,1471.33
IS481_RS07990,9932.33,7197.33
IS481_RS07995,22136.83,20529.17
IS481_RS08000,7346.0,10169.67
IS481_RS08005,9371.5,9309.67
IS481_RS08010,8899.75,10856.83
IS481_RS08015,7500.0,2645.92
IS481_RS08020,6324.17,3051.0
IS481_RS08025,5384.0,11714.5
IS481_RS08030,945.5,2396.0
IS481_RS08035,687.83,1970.33
IS481_RS08040,2106.0,10773.0
IS481_RS08045,2589.33,11016.17
IS481_RS08050,1824.17,1931.67
IS481_RS08055,1655.0,3599.42
IS481_RS08060,3489.0,4745.42
IS481_RS08065,101.83,347.0
IS481_RS08070,1509.83,2888.33
IS481_RS08075,1146.5,648.17
IS481_RS08080,4170.83,5017.53
IS481_RS08085,6458.33,7250.83
IS481_RS08090,3908.83,7125.33
IS481_RS08095,1117.33,2126.5
IS481_RS08100,1898.33,1419.0
IS481_RS08105,797.83,834.33
IS481_RS08110,1134.33,1019.33
IS481_RS08115,12137.0,4616.58
IS481_RS08120,2679.0,1916.67
IS481_RS08125,1660.17,933.17
IS481_RS08130,522.5,371.33
IS481_RS08135,3467.5,2475.5
IS481_RS08140,4527.83,3595.5
IS481_RS08145,18364.17,14838.33
IS481_RS08150,3506.83,2649.67
IS481_RS08155,1285.33,716.0
IS481_RS08160,89324.75,15534.33
IS481_RS08165,709.17,700.33
IS481_RS08170,2555.33,2547.92
IS481_RS08175,747.33,292.5
IS481_RS08180,800.33,494.5
IS481_RS08185,2770.83,1498.5
IS481_RS08190,4574.83,2450.33
IS481_RS08195,4388.83,1694.67
IS481_RS08200,6473.17,7588.67
IS481_RS08205,6788.5,6466.17
IS481_RS08210,44502.0,17031.17
IS481_RS08215,38873.0,20828.83
IS481_RS08220,50456.87,29916.0
IS481_RS08225,2569.17,1634.0
IS481_RS08230,4643.33,2402.08
IS481_RS08235,8157.08,4151.33
IS481_RS08240,2901.17,941.58
IS481_RS08245,3374.33,1608.75
IS481_RS08250,4231.33,2354.5
IS481_RS08255,1250.5,620.33
IS481_RS08260,3908.5,5142.08
IS481_RS08265,2142.5,1051.0
IS481_RS08270,10486.92,3392.67
IS481_RS08275,37059.0,35277.17
IS481_RS08280,41600.67,44137.67
IS481_RS08285,27623.92,18350.67
IS481_RS08290,32152.25,17256.17
IS481_RS08295,3982.08,2709.5
IS481_RS08300,17216.5,13341.67
IS481_RS08305,4676.33,4264.0
IS481_RS08310,5695.83,5129.83
IS481_RS08315,2654.0,1346.5
IS481_RS08320,1567.5,1159.5
IS481_RS08325,190.0,95.0
IS481_RS08335,6419.33,16132.33
IS481_RS08340,780.33,1254.33
IS481_RS08345,637.33,869.0
IS481_RS08350,1007.5,742.75
IS481_RS08355,6724.17,2862.17
IS481_RS08360,6766.33,2796.83
IS481_RS08365,4358.08,3218.37
IS481_RS08370,3912.17,3137.5
IS481_RS08375,2600.5,1830.33
IS481_RS08380,3324.5,2115.83
IS481_RS08385,1839.67,1116.67
IS481_RS08390,3146.0,3549.42
IS481_RS08395,12909.33,18358.67
IS481_RS08400,7094.42,6267.25
IS481_RS08405,3493.45,3463.5
IS481_RS08410,1006.83,1547.0
IS481_RS08415,522.33,738.83
IS481_RS08420,297.5,279.5
IS481_RS08425,344.33,317.83
IS481_RS08430,2858.58,2753.0
IS481_RS08435,472.0,434.5
IS481_RS08440,596.17,573.5
IS481_RS08445,279.67,168.5
IS481_RS08450,344.0,271.5
IS481_RS08455,107.33,77.17
IS481_RS08460,88.17,66.33
IS481_RS08465,170.17,142.83
IS481_RS08470,1512.33,1139.33
IS481_RS08475,119.5,87.33
IS481_RS08480,3556.33,2865.17
IS481_RS08485,6808.5,5078.17
IS481_RS08490,8743.83,5429.83
IS481_RS08500,100.83,198.0
IS481_RS08505,4358.83,3085.25
IS481_RS08510,2610.67,1801.0
IS481_RS08515,2289.67,1192.33
IS481_RS08520,4350.0,2007.92
IS481_RS08525,1531.67,1740.7
IS481_RS08530,3042.67,4982.17
IS481_RS08535,1885.83,1832.5
IS481_RS08540,2778.75,2149.5
IS481_RS08545,109.5,138.17
IS481_RS08550,4246.0,3224.08
IS481_RS08555,560.33,531.67
IS481_RS08565,1869.75,2557.5
IS481_RS08570,2785.83,5094.33
IS481_RS08575,2218.33,3995.92
IS481_RS08580,1392.87,2080.75
IS481_RS08585,2995.92,7502.17
IS481_RS08590,1952.0,2989.25
IS481_RS08595,3632.33,2591.67
IS481_RS08600,3814.67,2606.2
IS481_RS08605,10997.75,7802.83
IS481_RS08610,267.67,167.83
IS481_RS08615,4008.17,3149.67
IS481_RS08620,7076.17,4346.75
IS481_RS08625,216.83,230.58
IS481_RS08630,18502.33,36432.17
IS481_RS08635,10697.83,38661.25
IS481_RS08640,8427.83,27442.83
IS481_RS08645,3238.17,1831.5
IS481_RS08650,3568.83,3482.5
IS481_RS08655,4280.33,3071.5
IS481_RS08660,4325.75,2277.83
IS481_RS08665,3535.25,3402.17
IS481_RS08670,1127.33,1304.0
IS481_RS08675,2923.83,1377.0
IS481_RS08680,4240.5,3397.83
IS481_RS08685,3670.83,2869.42
IS481_RS08690,9802.67,4412.0
IS481_RS08695,8444.0,5914.83
IS481_RS08700,1360.5,1757.17
IS481_RS08705,4749.0,4697.33
IS481_RS08710,2489.33,6249.17
IS481_RS08715,946.0,3128.5
IS481_RS08720,2326.17,2143.83
IS481_RS08725,1119.92,802.42
IS481_RS08730,3603.5,1927.75
IS481_RS08735,4294.67,8039.83
IS481_RS08740,1971.17,3170.17
IS481_RS08745,500.83,759.5
IS481_RS08750,2291.5,3573.33
IS481_RS08755,3847.0,5245.58
IS481_RS08760,2181.5,2275.5
IS481_RS08765,99.83,248.0
IS481_RS08770,55.67,104.67
IS481_RS08775,1343.75,6657.83
IS481_RS08780,871.58,3607.17
IS481_RS08785,2028.33,2676.5
IS481_RS08790,2357.92,4463.5
IS481_RS08795,4648.0,7181.33
IS481_RS08805,3974.83,6864.0
IS481_RS08810,13542.33,3168.0
IS481_RS08815,8587.67,3892.83
IS481_RS08820,1137.83,1158.5
IS481_RS08825,120.83,765.5
IS481_RS08830,1636.83,5756.67
IS481_RS08835,2913.83,3561.58
IS481_RS08840,3491.17,3109.67
IS481_RS08845,4395.0,5433.17
IS481_RS08850,6595.83,10242.83
IS481_RS08855,15473.33,36535.83
IS481_RS08860,6247.58,5787.5
IS481_RS08865,1920.5,1476.33
IS481_RS08870,2926.0,1409.33
IS481_RS08875,10632.33,13452.0
IS481_RS08880,9153.5,10392.5
IS481_RS08885,3728.17,5423.83
IS481_RS08890,4070.17,3981.17
IS481_RS08895,12690.17,51343.83
IS481_RS08905,223.0,140.5
IS481_RS08910,3585.0,2436.75
IS481_RS08915,626.0,427.0
IS481_RS08920,2538.0,1005.33
IS481_RS08925,1365.17,1045.67
IS481_RS08930,6190.5,3734.5
IS481_RS08935,1496.67,1092.5
IS481_RS08940,1450.83,3964.17
IS481_RS08945,252.83,331.33
IS481_RS08950,3967.83,9096.83
IS481_RS08955,1263.58,1553.5
IS481_RS08960,1523.83,706.83
IS481_RS08965,3790.83,3800.5
IS481_RS08970,693.42,3763.5
IS481_RS08975,217.83,1484.67
IS481_RS08980,1273.5,7438.83
IS481_RS08985,656.0,3766.25
IS481_RS08990,962.58,3521.83
IS481_RS08995,779.0,539.33
IS481_RS09000,656.0,840.0
IS481_RS09005,554.67,1167.5
IS481_RS09010,226.67,716.83
IS481_RS09015,1294.0,2293.17
IS481_RS09020,1463.5,922.83
IS481_RS09025,542.5,307.0
IS481_RS09030,1538.0,1040.0
IS481_RS09035,1019.5,4173.0
IS481_RS09040,337.67,2757.33
IS481_RS09045,1231.5,8208.17
IS481_RS09050,2426.67,1419.83
IS481_RS09055,2303.5,1434.0
IS481_RS09060,5893.83,3834.83
IS481_RS09065,2477.0,1180.0
IS481_RS09070,2085.83,1323.83
IS481_RS09075,5576.75,2064.33
IS481_RS09080,3895.08,3252.17
IS481_RS09085,1318.0,886.33
IS481_RS09090,1652.33,1245.17
IS481_RS09095,3062.83,2726.83
IS481_RS09100,2585.25,2085.83
IS481_RS09105,3761.42,3451.5
IS481_RS09110,2337.33,2678.5
IS481_RS09115,4567.5,2290.0
IS481_RS09120,1348.33,1130.33
IS481_RS09125,6940.5,4618.58
IS481_RS09130,10425.58,7454.08
IS481_RS09135,1565.67,3542.53
IS481_RS09140,777.33,1256.83
IS481_RS09145,250.33,207.33
IS481_RS09150,3920.83,4311.17
IS481_RS09155,6318.0,12686.0
IS481_RS09160,22099.83,52036.5
IS481_RS09165,2811.17,5915.67
IS481_RS09170,613.0,756.17
IS481_RS09175,1872.5,1657.17
IS481_RS09180,1172.5,992.67
IS481_RS09185,2309.0,2032.0
IS481_RS09190,1881.83,1967.5
IS481_RS09195,4243.92,4034.33
IS481_RS09200,3216.33,2498.33
IS481_RS09205,1887.33,2086.0
IS481_RS09210,3562.67,4621.83
IS481_RS09215,1793.0,2348.0
IS481_RS09220,1749.33,2109.92
IS481_RS09225,2458.03,3680.25
IS481_RS09230,3574.5,6399.83
IS481_RS09235,7309.5,11951.5
IS481_RS09240,1795.5,990.0
IS481_RS09245,1977.0,1175.17
IS481_RS09250,2627.17,1213.0
IS481_RS09255,2656.08,1067.67
IS481_RS09260,8716.17,3435.33
IS481_RS09265,6738.17,3213.0
IS481_RS09270,6048.5,5213.67
IS481_RS09275,1552.17,1344.75
IS481_RS09280,3582.33,2458.67
IS481_RS09285,845.17,711.83
IS481_RS09290,8997.17,11866.33
IS481_RS09295,789.83,430.83
IS481_RS09300,2022.0,1926.17
IS481_RS09305,18943.33,15437.25
IS481_RS09310,5835.83,4414.17
IS481_RS09315,4736.08,4427.17
IS481_RS09320,1440.83,1897.0
IS481_RS09325,5051.33,7074.83
IS481_RS09330,4521.53,5718.33
IS481_RS09335,15377.87,23347.83
IS481_RS09340,362.83,438.83
IS481_RS09345,2528.17,2931.5
IS481_RS09350,4844.0,6585.83
IS481_RS09355,5620.53,7956.42
IS481_RS09360,4364.33,6173.25
IS481_RS09365,1315.17,1218.67
IS481_RS09370,4907.25,3333.58
IS481_RS09375,405.67,341.83
IS481_RS09380,471.5,1341.83
IS481_RS09385,3229.33,2153.0
IS481_RS09390,7272.5,23080.83
IS481_RS09395,3581.5,12800.67
IS481_RS09400,4077.33,11191.5
IS481_RS09405,4707.17,4087.83
IS481_RS09410,1975.17,1850.83
IS481_RS09415,1329.0,1053.67
IS481_RS09420,4581.67,2753.33
IS481_RS09425,3803.75,2895.67
IS481_RS09430,13004.08,6160.17
IS481_RS09435,2496.17,1021.83
IS481_RS09440,13268.33,14769.75
IS481_RS09445,6061.33,6942.17
IS481_RS09450,7589.0,7515.5
IS481_RS09455,4205.33,13757.67
IS481_RS09460,2286.0,6700.0
IS481_RS09465,4200.67,4557.08
IS481_RS09470,865.67,804.83
IS481_RS09475,2406.0,1904.5
IS481_RS09480,5749.67,5406.17
IS481_RS09485,756.0,519.58
IS481_RS09490,1293.67,2111.5
IS481_RS09495,172.75,108.0
IS481_RS09500,220.83,172.33
IS481_RS09505,881.0,774.5
IS481_RS09510,983.67,569.08
IS481_RS09515,658.33,1994.0
IS481_RS09520,1093.5,1252.5
IS481_RS09525,2404.33,948.0
IS481_RS09530,19045.0,24491.17
IS481_RS09535,11506.58,12598.0
IS481_RS09540,5705.17,6291.17
IS481_RS09545,3099.92,3639.17
IS481_RS09550,4197.25,5651.25
IS481_RS09555,4223.67,2233.67
IS481_RS09560,5598.83,3023.17
IS481_RS09565,451.33,295.0
IS481_RS09570,56.5,139.83
IS481_RS09575,634.0,635.5
IS481_RS09580,2006.67,613.17
IS481_RS09585,509.33,544.08
IS481_RS09590,514.83,1296.33
IS481_RS09595,7606.33,16683.5
IS481_RS09600,2847.08,1725.33
IS481_RS09605,1476.83,3051.5
IS481_RS09610,3951.0,4101.33
IS481_RS09615,2212.67,1956.33
IS481_RS09620,381.0,545.17
IS481_RS09625,570.08,1583.5
IS481_RS09630,3633.67,3955.83
IS481_RS09635,2397.58,2408.17
IS481_RS09640,1319.0,942.0
IS481_RS09645,7202.5,6767.42
IS481_RS09650,9280.0,1763.83
IS481_RS09655,12968.08,45660.75
IS481_RS09660,1305.0,835.17
IS481_RS09665,2914.17,2638.33
IS481_RS09670,1693.0,1453.67
IS481_RS09675,8084.83,6019.92
IS481_RS09680,5130.67,2640.42
IS481_RS09685,5910.0,5231.0
IS481_RS09690,7566.83,8179.5
IS481_RS09695,8397.33,12189.92
IS481_RS09700,1715.33,4357.5
IS481_RS09705,20378.67,25223.83
IS481_RS09710,12413.67,18007.33
IS481_RS09715,10859.0,13654.0
IS481_RS09720,16094.33,12404.17
IS481_RS09725,8460.92,5094.17
IS481_RS09730,12093.75,6375.58
IS481_RS09735,33636.58,20399.25
IS481_RS09740,9986.83,3092.33
IS481_RS09745,2212.17,965.5
IS481_RS09750,7647.83,2956.0
IS481_RS09755,6885.0,1846.5
IS481_RS09760,17705.33,33481.0
IS481_RS09765,4827.17,7148.0
IS481_RS09770,2168.67,1095.5
IS481_RS09775,3055.5,1701.33
IS481_RS09780,5917.0,3158.25
IS481_RS09785,8897.58,4822.08
IS481_RS09790,4819.92,3765.33
IS481_RS09795,11553.42,7383.33
IS481_RS09800,12476.75,11441.42
IS481_RS09805,24935.75,18251.75
IS481_RS09810,7500.25,6533.17
IS481_RS09815,4751.17,4306.75
IS481_RS09820,4023.92,2594.83
IS481_RS09825,4013.95,2663.83
IS481_RS09830,5423.17,4952.92
IS481_RS09835,10529.33,8673.83
IS481_RS09840,9563.03,9472.83
IS481_RS09845,23710.83,21884.83
IS481_RS09850,3931.0,4079.83
IS481_RS09855,2208.58,1473.17
IS481_RS09860,2826.0,3121.83
IS481_RS09865,28470.0,23234.33
IS481_RS09870,2393.5,1421.0
IS481_RS09875,1243.5,799.5
IS481_RS09880,5961.17,4608.5
IS481_RS09885,8899.33,7424.92
IS481_RS09890,9668.67,7151.33
IS481_RS09895,2321.17,1335.17
IS481_RS09900,10215.0,6317.2
IS481_RS09905,17797.83,10360.83
IS481_RS09910,19033.25,11495.5
IS481_RS09915,18572.58,17457.33
IS481_RS09920,7163.75,4202.67
IS481_RS09925,9709.83,4440.33
IS481_RS09930,6185.33,3703.0
IS481_RS09935,3634.5,2518.0
IS481_RS09940,6601.33,4265.0
IS481_RS09945,5127.58,3366.83
IS481_RS09950,8583.17,5503.67
IS481_RS09955,11447.5,8123.17
IS481_RS09960,17237.58,17450.83
IS481_RS09965,13706.33,6086.33
IS481_RS09970,11418.0,5338.5
IS481_RS09975,4985.33,3371.17
IS481_RS09980,7217.5,5269.17
IS481_RS09985,6971.67,2632.83
IS481_RS09990,1204.5,679.0
IS481_RS09995,2666.5,2655.42
IS481_RS10000,1657.17,1643.33
IS481_RS10005,17370.0,25505.42
IS481_RS10010,4375.33,9086.5
IS481_RS10015,14298.92,33309.83
IS481_RS10020,1767.0,1896.17
IS481_RS10025,2123.75,2280.67
IS481_RS10030,6758.33,4413.75
IS481_RS10035,7088.25,5980.5
IS481_RS10040,9420.17,7995.5
IS481_RS10045,4311.33,2035.67
IS481_RS10050,663.67,1007.0
IS481_RS10055,3179.67,6040.67
IS481_RS10060,911.0,1608.17
IS481_RS10065,1417.83,2183.0
IS481_RS10070,1037.83,1368.33
IS481_RS10075,5751.0,6619.0
IS481_RS10080,13000.5,9654.75
IS481_RS10085,6356.17,4046.83
IS481_RS10090,2133.67,1619.75
IS481_RS10095,4100.58,2721.0
IS481_RS10100,6041.58,6312.5
IS481_RS10105,4506.75,5574.17
IS481_RS10110,1584.0,473.83
IS481_RS10115,4089.17,2178.17
IS481_RS10120,3683.0,2913.17
IS481_RS10125,7880.83,4977.83
IS481_RS10130,1868.0,958.33
IS481_RS10135,2820.83,1103.5
IS481_RS10140,2730.83,1507.83
IS481_RS10145,12767.17,5340.67
IS481_RS10150,3408.0,1504.0
IS481_RS10155,2838.0,1615.25
IS481_RS10160,8752.2,5543.17
IS481_RS10165,3781.83,4527.17
IS481_RS10170,1816.0,1768.0
IS481_RS10175,1236.33,1889.17
IS481_RS10180,1883.17,2515.0
IS481_RS10185,8210.5,8276.17
IS481_RS10190,1299.33,966.17
IS481_RS10195,942.33,911.0
IS481_RS10200,18497.67,27312.67
IS481_RS10205,365.42,408.67
IS481_RS10210,223.25,242.5
IS481_RS10215,177.17,258.75
IS481_RS10220,521.83,658.83
IS481_RS10225,202.83,277.83
IS481_RS10230,143.33,191.17
IS481_RS10235,261.83,350.17
IS481_RS10240,232.5,243.5
IS481_RS10245,420.0,507.33
IS481_RS10250,695.92,1073.83
IS481_RS10255,202.5,487.5
IS481_RS10260,222.17,508.0
IS481_RS10265,548.33,936.2
IS481_RS10270,165.0,291.0
IS481_RS10275,356.42,688.17
IS481_RS10280,1620.92,3014.5
IS481_RS10285,1408.67,2500.0
IS481_RS10290,610.25,1031.5
IS481_RS10295,699.83,1618.67
IS481_RS10300,220.5,487.5
IS481_RS10305,532.75,1010.67
IS481_RS10310,357.0,928.83
IS481_RS10315,341.33,959.33
IS481_RS10320,330.33,1373.67
IS481_RS10325,1034.5,6443.5
IS481_RS10330,1214.33,3931.33
IS481_RS10335,1657.08,533.92
IS481_RS10340,898.83,597.83
IS481_RS10345,942.83,458.58
IS481_RS10350,1581.83,1287.5
IS481_RS10355,764.33,126.83
IS481_RS10360,311.5,84.0
IS481_RS10365,185.83,90.83
IS481_RS10370,127.83,66.0
IS481_RS10375,246.0,112.5
IS481_RS10380,222.5,128.67
IS481_RS10385,220.83,95.5
IS481_RS10390,68.0,43.33
IS481_RS10395,345.0,220.5
IS481_RS10400,1356.33,894.33
IS481_RS10405,17544.83,13366.42
IS481_RS10410,3025.0,1988.0
IS481_RS10415,12869.67,11889.5
IS481_RS10420,4575.33,2678.75
IS481_RS10425,11671.75,8814.0
IS481_RS10430,3477.67,2417.0
IS481_RS10435,8281.83,5901.17
IS481_RS10440,4896.0,2569.33
IS481_RS10445,1522.0,705.0
IS481_RS10450,35482.58,124615.5
IS481_RS10455,1742.08,4711.5
IS481_RS10460,15506.17,31897.0
IS481_RS10465,1169.0,641.5
IS481_RS10470,5326.67,1787.5
IS481_RS10475,16.83,11.83
IS481_RS10480,206.75,108.0
IS481_RS10485,51.33,19.0
IS481_RS10490,273.5,134.17
IS481_RS10495,71.0,44.33
IS481_RS10500,331.5,184.33
IS481_RS10505,75.75,32.83
IS481_RS10510,154.0,97.67
IS481_RS10515,77.0,35.5
IS481_RS10520,160.33,109.83
IS481_RS10525,118.33,93.0
IS481_RS10530,1560.0,878.33
IS481_RS10535,225.5,128.67
IS481_RS10540,126.0,81.5
IS481_RS10545,321.83,184.67
IS481_RS10550,533.5,352.33
IS481_RS10555,145.0,147.0
IS481_RS10560,61.0,59.0
IS481_RS10565,61222.92,63462.67
IS481_RS10570,9744.33,8975.67
IS481_RS10575,22360.0,24840.17
IS481_RS10580,9107.33,9802.17
IS481_RS10585,15059.92,21774.0
IS481_RS10590,14720.58,18765.67
IS481_RS10595,35824.67,41673.17
IS481_RS10600,40531.82,68174.73
IS481_RS10605,9049.49,16266.4
IS481_RS10610,31385.32,53493.81
IS481_RS10615,79330.5,102146.5
IS481_RS10620,3803.83,1385.0
IS481_RS10625,34995.83,11105.83
IS481_RS10630,4487.5,6788.67
IS481_RS10635,1140.83,1134.17
IS481_RS10640,2921.67,2138.0
IS481_RS10645,28950.83,44775.67
IS481_RS10650,5914.17,4417.33
IS481_RS10655,2778.83,2178.17
IS481_RS10660,1940.33,1656.33
IS481_RS10665,1920.5,1771.83
IS481_RS10670,1547.67,1185.83
IS481_RS10675,499.33,758.75
IS481_RS10680,2370.17,3831.75
IS481_RS10685,12566.33,8202.0
IS481_RS10690,709.17,379.33
IS481_RS10695,656.83,294.83
IS481_RS10700,1268.17,565.83
IS481_RS10705,1998.42,837.33
IS481_RS10710,1942.75,985.42
IS481_RS10715,1491.83,752.0
IS481_RS10720,3077.67,1558.17
IS481_RS10730,2555.83,1092.42
IS481_RS10735,1589.33,589.0
IS481_RS10740,2885.33,1038.17
IS481_RS10745,7397.42,2858.75
IS481_RS10750,6039.17,1682.0
IS481_RS10755,2718.0,8568.83
IS481_RS10760,5115.67,5937.58
IS481_RS10765,17095.83,15257.08
IS481_RS10770,6970.33,4086.0
IS481_RS10775,1455.17,1335.83
IS481_RS10780,3617.33,4143.17
IS481_RS10785,905.83,761.25
IS481_RS10790,1760.83,1679.5
IS481_RS10795,4630.83,5485.83
IS481_RS10800,1861.5,1850.17
IS481_RS10805,20236.67,27253.75
IS481_RS10810,7687.5,7175.33
IS481_RS10815,2570.0,8402.17
IS481_RS10820,177.5,528.5
IS481_RS10825,4789.42,3515.17
IS481_RS10830,10431.0,9355.33
IS481_RS10835,10071.92,5877.5
IS481_RS10840,15057.33,7663.08
IS481_RS10845,1044.33,681.33
IS481_RS10850,8018.75,3732.83
IS481_RS10855,912.17,300.33
IS481_RS10860,2971.75,2491.33
IS481_RS10865,796.83,900.83
IS481_RS10870,1462.0,1941.0
IS481_RS10875,428.33,523.33
IS481_RS10880,1213.83,2980.0
IS481_RS10885,3013.42,6980.5
IS481_RS10890,1316.0,2791.67
IS481_RS10895,3941.0,4923.17
IS481_RS10900,884.17,1416.5
IS481_RS10905,161.83,730.5
IS481_RS10910,139.33,700.83
IS481_RS10915,3067.83,3759.83
IS481_RS10920,120.17,263.33
IS481_RS10925,3230.5,2277.67
IS481_RS10930,2167.17,1782.25
IS481_RS10935,1768.0,2824.17
IS481_RS10940,671.5,1104.0
IS481_RS10945,316.33,632.0
IS481_RS10950,4682.0,8052.5
IS481_RS10955,2089.58,688.5
IS481_RS10960,2189.75,619.83
IS481_RS10965,12562.75,2790.33
IS481_RS10970,3908.08,1219.17
IS481_RS10975,43793.67,49067.33
IS481_RS10980,18927.5,29371.0
IS481_RS10985,9145.17,7804.5
IS481_RS10990,15309.17,13985.33
IS481_RS10995,1734.0,1490.67
IS481_RS11000,7831.67,3101.25
IS481_RS11005,4345.33,1438.0
IS481_RS11010,438.5,607.5
IS481_RS11015,1427.0,1503.5
IS481_RS11020,3737.0,1607.5
IS481_RS11025,7400.0,5694.92
IS481_RS11030,3808.67,2688.33
IS481_RS11035,4812.92,4143.28
IS481_RS11040,15757.67,11309.0
IS481_RS11045,18161.58,12150.5
IS481_RS11050,12376.83,6571.0
IS481_RS11055,10410.67,12786.2
IS481_RS11060,46936.0,28252.92
IS481_RS11065,7867.67,8457.0
IS481_RS11070,25306.0,33367.83
IS481_RS11075,1039.0,1055.0
IS481_RS11080,2052.25,1535.0
IS481_RS11085,19971.33,13742.83
IS481_RS11090,8291.0,6794.5
IS481_RS11095,2142.83,1393.17
IS481_RS11100,9781.5,7479.0
IS481_RS11105,42.5,81.0
IS481_RS11110,106.0,261.53
IS481_RS11115,5.92,6.0
IS481_RS11120,77.75,42.58
IS481_RS11125,189.17,258.58
IS481_RS11130,1108.0,2151.58
IS481_RS11135,2690.0,7413.17
IS481_RS11140,2070.67,1896.67
IS481_RS11145,2487.0,1889.33
IS481_RS11150,1875.75,1863.0
IS481_RS11155,1815.0,3012.5
IS481_RS11160,956.0,1107.67
IS481_RS11165,3174.0,2754.0
IS481_RS11170,11604.92,10412.83
IS481_RS11175,9394.67,17262.17
IS481_RS11180,346.5,1641.83
IS481_RS11185,2430.83,6506.83
IS481_RS11190,1660.0,4071.33
IS481_RS11195,1470.83,3787.5
IS481_RS11200,6587.0,10550.75
IS481_RS11205,1521.33,1053.25
IS481_RS11210,4820.0,4881.0
IS481_RS11215,14520.83,10142.67
IS481_RS11220,1066.33,1894.17
IS481_RS11225,667.17,1406.83
IS481_RS11230,1137.0,1614.83
IS481_RS11235,6010.75,2946.83
IS481_RS11240,1008.33,384.83
IS481_RS11245,5898.5,3234.33
IS481_RS11250,4787.17,3313.58
IS481_RS11255,4432.67,2834.83
IS481_RS11260,3484.67,2652.58
IS481_RS11265,14873.83,13453.0
IS481_RS11270,7774.5,10302.5
IS481_RS11275,11132.0,15570.25
IS481_RS11280,1256.67,2261.53
IS481_RS11285,3435.67,5971.37
IS481_RS11290,3292.33,5814.0
IS481_RS11295,4947.25,6307.67
IS481_RS11300,17883.08,24757.92
IS481_RS11305,12035.5,19145.0
IS481_RS11310,5398.92,8741.58
IS481_RS11315,7118.92,13417.42
IS481_RS11320,2777.08,5868.67
IS481_RS11325,2714.0,3725.67
IS481_RS11330,4153.42,3470.33
IS481_RS11335,28559.17,22026.83
IS481_RS11340,4633.67,3760.17
IS481_RS11345,7662.67,4913.33
IS481_RS11350,9531.0,5140.33
IS481_RS11355,37209.5,18498.5
IS481_RS11360,29839.0,21963.33
IS481_RS11365,2640.5,1778.67
IS481_RS11370,4608.83,3560.83
IS481_RS11375,3414.33,3796.83
IS481_RS11380,899.83,843.83
IS481_RS11385,418.5,390.67
IS481_RS11390,276.83,216.83
IS481_RS11395,469.83,367.83
IS481_RS11400,3052.17,1652.5
IS481_RS11405,1834.83,1438.5
IS481_RS11410,7201.0,9445.5
IS481_RS11415,1640.33,1413.5
IS481_RS11420,1191.5,1366.83
IS481_RS11425,3604.83,1534.58
IS481_RS11430,4693.33,1508.83
IS481_RS11435,47020.0,27164.33
IS481_RS11440,1664.83,2398.5
IS481_RS11445,11031.67,14633.67
IS481_RS11450,18199.37,7658.83
IS481_RS11455,1805.0,1808.0
IS481_RS11460,1230.33,1100.33
IS481_RS11465,2343.5,2154.83
