id,re_x,re_y
IS481_08600,3814.67,2606.2
IS481_08605,10997.75,7802.83
IS481_08610,267.67,167.83
IS481_08615,4008.17,3149.67
IS481_08620,7076.17,4346.75
IS481_08625,216.83,230.58
IS481_08630,18502.33,36432.17
IS481_08635,10697.83,38661.25
IS481_08640,8427.83,27442.83
IS481_08645,3238.17,1831.5
IS481_08650,3568.83,3482.5
IS481_08655,4280.33,3071.5
IS481_08660,4325.75,2277.83
IS481_08665,3535.25,3402.17
IS481_08670,1127.33,1304.0
IS481_08675,2923.83,1377.0
IS481_08680,4240.5,3397.83
IS481_08685,3670.83,2869.42
IS481_08690,9802.67,4412.0
IS481_08695,8444.0,5914.83
IS481_08700,1360.5,1757.17
IS481_08705,4749.0,4697.33
IS481_08710,2489.33,6249.17
IS481_08715,946.0,3128.5
IS481_08720,2326.17,2143.83
IS481_08725,1119.92,802.42
IS481_08730,3603.5,1927.75
IS481_08735,4294.67,8039.83
IS481_08740,1971.17,3170.17
IS481_08745,500.83,759.5
IS481_08750,2291.5,3573.33
IS481_08755,3847.0,5245.58
IS481_08760,2181.5,2275.5
IS481_08765,99.83,248.0
IS481_08770,55.67,104.67
IS481_08775,1343.75,6657.83
IS481_08780,871.58,3607.17
IS481_08785,2028.33,2676.5
IS481_08790,2357.92,4463.5
IS481_08795,4648.0,7181.33
IS481_08805,3974.83,6864.0
IS481_08810,13542.33,3168.0
IS481_08815,8587.67,3892.83
IS481_08820,1137.83,1158.5
IS481_08825,120.83,765.5
IS481_08830,1636.83,5756.67
IS481_08835,2913.83,3561.58
IS481_08840,3491.17,3109.67
IS481_08845,4395.0,5433.17
IS481_08850,6595.83,10242.83
IS481_08855,15473.33,36535.83
IS481_08860,6247.58,5787.5
IS481_08865,1920.5,1476.33
IS481_08870,2926.0,1409.33
IS481_08875,10632.33,13452.0
IS481_08880,9153.5,10392.5
IS481_08885,3728.17,5423.83
IS481_08890,4070.17,3981.17
IS481_08895,12690.17,51343.83
IS481_08905,223.0,140.5
IS481_08910,3585.0,2436.75
IS481_08915,626.0,427.0
IS481_08920,2538.0,1005.33
IS481_08925,1365.17,1045.67
IS481_08930,6190.5,3734.5
IS481_08935,1496.67,1092.5
IS481_08940,1450.83,3964.17
IS481_08945,252.83,331.33
IS481_08950,3967.83,9096.83
IS481_08955,1263.58,1553.5
IS481_08960,1523.83,706.83
IS481_08965,3790.83,3800.5
IS481_08970,693.42,3763.5
IS481_08975,217.83,1484.67
IS481_08980,1273.5,7438.83
IS481_08985,656.0,3766.25
IS481_08990,962.58,3521.83
IS481_08995,779.0,539.33
IS481_09000,656.0,840.0
IS481_09005,554.67,1167.5
IS481_09010,226.67,716.83
IS481_09015,1294.0,2293.17
IS481_09020,1463.5,922.83
IS481_09025,542.5,307.0
IS481_09030,1538.0,1040.0
IS481_09035,1019.5,4173.0
IS481_09040,337.67,2757.33
IS481_09045,1231.5,8208.17
IS481_09050,2426.67,1419.83
IS481_09055,2303.5,1434.0
IS481_09060,5893.83,3834.83
IS481_09065,2477.0,1180.0
IS481_09070,2085.83,1323.83
IS481_09075,5576.75,2064.33
IS481_09080,3895.08,3252.17
IS481_09085,1318.0,886.33
IS481_09090,1652.33,1245.17
IS481_09095,3062.83,2726.83
IS481_09100,2585.25,2085.83
IS481_09105,3761.42,3451.5
IS481_09110,2337.33,2678.5
IS481_09115,4567.5,2290.0
IS481_09120,1348.33,1130.33
IS481_09125,6940.5,4618.58
IS481_09130,10425.58,7454.08
IS481_09135,1565.67,3542.53
IS481_09140,777.33,1256.83
IS481_09145,250.33,207.33
IS481_09150,3920.83,4311.17
IS481_09155,6318.0,12686.0
IS481_09160,22099.83,52036.5
IS481_09165,2811.17,5915.67
IS481_09170,613.0,756.17
IS481_09175,1872.5,1657.17
IS481_09180,1172.5,992.67
IS481_09185,2309.0,2032.0
IS481_09190,1881.83,1967.5
IS481_09195,4243.92,4034.33
IS481_09200,3216.33,2498.33
IS481_09205,1887.33,2086.0
IS481_09210,3562.67,4621.83
IS481_09215,1793.0,2348.0
IS481_09220,1749.33,2109.92
IS481_09225,2458.03,3680.25
IS481_09230,3574.5,6399.83
IS481_09235,7309.5,11951.5
IS481_09240,1795.5,990.0
IS481_09245,1977.0,1175.17
IS481_09250,2627.17,1213.0
IS481_09255,2656.08,1067.67
IS481_09260,8716.17,3435.33
IS481_09265,6738.17,3213.0
IS481_09270,6048.5,5213.67
IS481_09275,1552.17,1344.75
IS481_09280,3582.33,2458.67
IS481_09285,845.17,711.83
IS481_09290,8997.17,11866.33
IS481_09295,789.83,430.83
IS481_09300,2022.0,1926.17
IS481_09305,18943.33,15437.25
IS481_09310,5835.83,4414.17
IS481_09315,4736.08,4427.17
IS481_09320,1440.83,1897.0
IS481_09325,5051.33,7074.83
IS481_09330,4521.53,5718.33
IS481_09335,15377.87,23347.83
IS481_09340,362.83,438.83
IS481_09345,2528.17,2931.5
IS481_09350,4844.0,6585.83
IS481_09355,5620.53,7956.42
IS481_09360,4364.33,6173.25
IS481_09365,1315.17,1218.67
IS481_09370,4907.25,3333.58
IS481_09375,405.67,341.83
IS481_09380,471.5,1341.83
IS481_09385,3229.33,2153.0
IS481_09390,7272.5,23080.83
IS481_09395,3581.5,12800.67
IS481_09400,4077.33,11191.5
IS481_09405,4707.17,4087.83
IS481_09410,1975.17,1850.83
IS481_09415,1329.0,1053.67
IS481_09420,4581.67,2753.33
IS481_09425,3803.75,2895.67
IS481_09430,13004.08,6160.17
IS481_09435,2496.17,1021.83
IS481_09440,13268.33,14769.75
IS481_09445,6061.33,6942.17
IS481_09450,7589.0,7515.5
IS481_09455,4205.33,13757.67
IS481_09460,2286.0,6700.0
IS481_09465,4200.67,4557.08
IS481_09470,865.67,804.83
IS481_09475,2406.0,1904.5
IS481_09480,5749.67,5406.17
IS481_09485,756.0,519.58
IS481_09490,1293.67,2111.5
IS481_09495,172.75,108.0
IS481_09500,220.83,172.33
IS481_09505,881.0,774.5
IS481_09510,983.67,569.08
IS481_09515,658.33,1994.0
IS481_09520,1093.5,1252.5
IS481_09525,2404.33,948.0
IS481_09530,19045.0,24491.17
IS481_09535,11506.58,12598.0
IS481_09540,5705.17,6291.17
IS481_09545,3099.92,3639.17
IS481_09550,4197.25,5651.25
IS481_09555,4223.67,2233.67
IS481_09560,5598.83,3023.17
IS481_09565,451.33,295.0
IS481_09570,56.5,139.83
IS481_09575,634.0,635.5
IS481_09580,2006.67,613.17
IS481_09585,509.33,544.08
IS481_09590,514.83,1296.33
IS481_09595,7606.33,16683.5
IS481_09600,2847.08,1725.33
IS481_09605,1476.83,3051.5
IS481_09610,3951.0,4101.33
IS481_09615,2212.67,1956.33
IS481_09620,381.0,545.17
IS481_09625,570.08,1583.5
IS481_09630,3633.67,3955.83
IS481_09635,2397.58,2408.17
IS481_09640,1319.0,942.0
IS481_09645,7202.5,6767.42
IS481_09650,9280.0,1763.83
IS481_09655,12968.08,45660.75
IS481_09660,1305.0,835.17
IS481_09665,2914.17,2638.33
IS481_09670,1693.0,1453.67
IS481_09675,8084.83,6019.92
IS481_09680,5130.67,2640.42
IS481_09685,5910.0,5231.0
IS481_09690,7566.83,8179.5
IS481_09695,8397.33,12189.92
IS481_09700,1715.33,4357.5
IS481_09705,20378.67,25223.83
IS481_09710,12413.67,18007.33
IS481_09715,10859.0,13654.0
IS481_09720,16094.33,12404.17
IS481_09725,8460.92,5094.17
IS481_09730,12093.75,6375.58
IS481_09735,33636.58,20399.25
IS481_09740,9986.83,3092.33
IS481_09745,2212.17,965.5
IS481_09750,7647.83,2956.0
IS481_09755,6885.0,1846.5
IS481_09760,17705.33,33481.0
IS481_09765,4827.17,7148.0
IS481_09770,2168.67,1095.5
IS481_09775,3055.5,1701.33
IS481_09780,5917.0,3158.25
IS481_09785,8897.58,4822.08
IS481_09790,4819.92,3765.33
IS481_09795,11553.42,7383.33
IS481_09800,12476.75,11441.42
IS481_09805,24935.75,18251.75
IS481_09810,7500.25,6533.17
IS481_09815,4751.17,4306.75
IS481_09820,4023.92,2594.83
IS481_09825,4013.95,2663.83
IS481_09830,5423.17,4952.92
IS481_09835,10529.33,8673.83
IS481_09840,9563.03,9472.83
IS481_09845,23710.83,21884.83
IS481_09850,3931.0,4079.83
IS481_09855,2208.58,1473.17
IS481_09860,2826.0,3121.83
IS481_09865,28470.0,23234.33
IS481_09870,2393.5,1421.0
IS481_09875,1243.5,799.5
IS481_09880,5961.17,4608.5
IS481_09885,8899.33,7424.92
IS481_09890,9668.67,7151.33
IS481_09895,2321.17,1335.17
IS481_09900,10215.0,6317.2
IS481_09905,17797.83,10360.83
IS481_09910,19033.25,11495.5
IS481_09915,18572.58,17457.33
IS481_09920,7163.75,4202.67
IS481_09925,9709.83,4440.33
IS481_09930,6185.33,3703.0
IS481_09935,3634.5,2518.0
IS481_09940,6601.33,4265.0
IS481_09945,5127.58,3366.83
IS481_09950,8583.17,5503.67
IS481_09955,11447.5,8123.17
IS481_09960,17237.58,17450.83
IS481_09965,13706.33,6086.33
IS481_09970,11418.0,5338.5
IS481_09975,4985.33,3371.17
IS481_09980,7217.5,5269.17
IS481_09985,6971.67,2632.83
IS481_09990,1204.5,679.0
IS481_09995,2666.5,2655.42
IS481_10000,1657.17,1643.33
IS481_10005,17370.0,25505.42
IS481_10010,4375.33,9086.5
IS481_10015,14298.92,33309.83
IS481_10020,1767.0,1896.17
IS481_10025,2123.75,2280.67
IS481_10030,6758.33,4413.75
IS481_10035,7088.25,5980.5
IS481_10040,9420.17,7995.5
IS481_10045,4311.33,2035.67
IS481_10050,663.67,1007.0
IS481_10055,3179.67,6040.67
IS481_10060,911.0,1608.17
IS481_10065,1417.83,2183.0
IS481_10070,1037.83,1368.33
IS481_10075,5751.0,6619.0
IS481_10080,13000.5,9654.75
IS481_10085,6356.17,4046.83
IS481_10090,2133.67,1619.75
IS481_10095,4100.58,2721.0
IS481_10100,6041.58,6312.5
IS481_10105,4506.75,5574.17
IS481_10110,1584.0,473.83
IS481_10115,4089.17,2178.17
IS481_10120,3683.0,2913.17
IS481_10125,7880.83,4977.83
IS481_10130,1868.0,958.33
IS481_10135,2820.83,1103.5
IS481_10140,2730.83,1507.83
IS481_10145,12767.17,5340.67
IS481_10150,3408.0,1504.0
IS481_10155,2838.0,1615.25
IS481_10160,8752.2,5543.17
IS481_10165,3781.83,4527.17
IS481_10170,1816.0,1768.0
IS481_10175,1236.33,1889.17
IS481_10180,1883.17,2515.0
IS481_10185,8210.5,8276.17
IS481_10190,1299.33,966.17
IS481_10195,942.33,911.0
IS481_10200,18497.67,27312.67
IS481_10205,365.42,408.67
IS481_10210,223.25,242.5
IS481_10215,177.17,258.75
IS481_10220,521.83,658.83
IS481_10225,202.83,277.83
IS481_10230,143.33,191.17
IS481_10235,261.83,350.17
IS481_10240,232.5,243.5
IS481_10245,420.0,507.33
IS481_10250,695.92,1073.83
IS481_10255,202.5,487.5
IS481_10260,222.17,508.0
IS481_10265,548.33,936.2
IS481_10270,165.0,291.0
IS481_10275,356.42,688.17
IS481_10280,1620.92,3014.5
IS481_10285,1408.67,2500.0
IS481_10290,610.25,1031.5
IS481_10295,699.83,1618.67
IS481_10300,220.5,487.5
IS481_10305,532.75,1010.67
IS481_10310,357.0,928.83
IS481_10315,341.33,959.33
IS481_10320,330.33,1373.67
IS481_10325,1034.5,6443.5
IS481_10330,1214.33,3931.33
IS481_10335,1657.08,533.92
IS481_10340,898.83,597.83
IS481_10345,942.83,458.58
IS481_10350,1581.83,1287.5
IS481_10355,764.33,126.83
IS481_10360,311.5,84.0
IS481_10365,185.83,90.83
IS481_10370,127.83,66.0
IS481_10375,246.0,112.5
IS481_10380,222.5,128.67
IS481_10385,220.83,95.5
IS481_10390,68.0,43.33
IS481_10395,345.0,220.5
IS481_10400,1356.33,894.33
IS481_10405,17544.83,13366.42
IS481_10410,3025.0,1988.0
IS481_10415,12869.67,11889.5
IS481_10420,4575.33,2678.75
IS481_10425,11671.75,8814.0
IS481_10430,3477.67,2417.0
IS481_10435,8281.83,5901.17
IS481_10440,4896.0,2569.33
IS481_10445,1522.0,705.0
IS481_10450,35482.58,124615.5
IS481_10455,1742.08,4711.5
IS481_10460,15506.17,31897.0
IS481_10465,1169.0,641.5
IS481_10470,5326.67,1787.5
IS481_10475,16.83,11.83
IS481_10480,206.75,108.0
IS481_10485,51.33,19.0
IS481_10490,273.5,134.17
IS481_10495,71.0,44.33
IS481_10500,331.5,184.33
IS481_10505,75.75,32.83
IS481_10510,154.0,97.67
IS481_10515,77.0,35.5
IS481_10520,160.33,109.83
IS481_10525,118.33,93.0
IS481_10530,1560.0,878.33
IS481_10535,225.5,128.67
IS481_10540,126.0,81.5
IS481_10545,321.83,184.67
IS481_10550,533.5,352.33
IS481_10555,145.0,147.0
IS481_10560,61.0,59.0
IS481_10565,61222.92,63462.67
IS481_10570,9744.33,8975.67
IS481_10575,22360.0,24840.17
IS481_10580,9107.33,9802.17
IS481_10585,15059.92,21774.0
IS481_10590,14720.58,18765.67
IS481_10595,35824.67,41673.17
IS481_10600,40531.82,68174.73
IS481_10605,9049.49,16266.4
IS481_10610,31385.32,53493.81
IS481_10615,79330.5,102146.5
IS481_10620,3803.83,1385.0
IS481_10625,34995.83,11105.83
IS481_10630,4487.5,6788.67
IS481_10635,1140.83,1134.17
IS481_10640,2921.67,2138.0
IS481_10645,28950.83,44775.67
IS481_10650,5914.17,4417.33
IS481_10655,2778.83,2178.17
IS481_10660,1940.33,1656.33
IS481_10665,1920.5,1771.83
IS481_10670,1547.67,1185.83
IS481_10675,499.33,758.75
IS481_10680,2370.17,3831.75
IS481_10685,12566.33,8202.0
IS481_10690,709.17,379.33
IS481_10695,656.83,294.83
IS481_10700,1268.17,565.83
IS481_10705,1998.42,837.33
IS481_10710,1942.75,985.42
IS481_10715,1491.83,752.0
IS481_10720,3077.67,1558.17
IS481_10730,2555.83,1092.42
IS481_10735,1589.33,589.0
IS481_10740,2885.33,1038.17
IS481_10745,7397.42,2858.75
IS481_10750,6039.17,1682.0
IS481_10755,2718.0,8568.83
IS481_10760,5115.67,5937.58
IS481_10765,17095.83,15257.08
IS481_10770,6970.33,4086.0
IS481_10775,1455.17,1335.83
IS481_10780,3617.33,4143.17
IS481_10785,905.83,761.25
IS481_10790,1760.83,1679.5
IS481_10795,4630.83,5485.83
IS481_10800,1861.5,1850.17
IS481_10805,20236.67,27253.75
IS481_10810,7687.5,7175.33
IS481_10815,2570.0,8402.17
IS481_10820,177.5,528.5
IS481_10825,4789.42,3515.17
IS481_10830,10431.0,9355.33
IS481_10835,10071.92,5877.5
IS481_10840,15057.33,7663.08
IS481_10845,1044.33,681.33
IS481_10850,8018.75,3732.83
IS481_10855,912.17,300.33
IS481_10860,2971.75,2491.33
IS481_10865,796.83,900.83
IS481_10870,1462.0,1941.0
IS481_10875,428.33,523.33
IS481_10880,1213.83,2980.0
IS481_10885,3013.42,6980.5
IS481_10890,1316.0,2791.67
IS481_10895,3941.0,4923.17
IS481_10900,884.17,1416.5
IS481_10905,161.83,730.5
IS481_10910,139.33,700.83
IS481_10915,3067.83,3759.83
IS481_10920,120.17,263.33
IS481_10925,3230.5,2277.67
IS481_10930,2167.17,1782.25
IS481_10935,1768.0,2824.17
IS481_10940,671.5,1104.0
IS481_10945,316.33,632.0
IS481_10950,4682.0,8052.5
IS481_10955,2089.58,688.5
IS481_10960,2189.75,619.83
IS481_10965,12562.75,2790.33
IS481_10970,3908.08,1219.17
IS481_10975,43793.67,49067.33
IS481_10980,18927.5,29371.0
IS481_10985,9145.17,7804.5
IS481_10990,15309.17,13985.33
IS481_10995,1734.0,1490.67
IS481_11000,7831.67,3101.25
IS481_11005,4345.33,1438.0
IS481_11010,438.5,607.5
IS481_11015,1427.0,1503.5
IS481_11020,3737.0,1607.5
IS481_11025,7400.0,5694.92
IS481_11030,3808.67,2688.33
IS481_11035,4812.92,4143.28
IS481_11040,15757.67,11309.0
IS481_11045,18161.58,12150.5
IS481_11050,12376.83,6571.0
IS481_11055,10410.67,12786.2
IS481_11060,46936.0,28252.92
IS481_11065,7867.67,8457.0
IS481_11070,25306.0,33367.83
IS481_11075,1039.0,1055.0
IS481_11080,2052.25,1535.0
IS481_11085,19971.33,13742.83
IS481_11090,8291.0,6794.5
IS481_11095,2142.83,1393.17
IS481_11100,9781.5,7479.0
IS481_11105,42.5,81.0
IS481_11110,106.0,261.53
IS481_11115,5.92,6.0
IS481_11120,77.75,42.58
IS481_11125,189.17,258.58
IS481_11130,1108.0,2151.58
IS481_11135,2690.0,7413.17
IS481_11140,2070.67,1896.67
IS481_11145,2487.0,1889.33
IS481_11150,1875.75,1863.0
IS481_11155,1815.0,3012.5
IS481_11160,956.0,1107.67
IS481_11165,3174.0,2754.0
IS481_11170,11604.92,10412.83
IS481_11175,9394.67,17262.17
IS481_11180,346.5,1641.83
IS481_11185,2430.83,6506.83
IS481_11190,1660.0,4071.33
IS481_11195,1470.83,3787.5
IS481_11200,6587.0,10550.75
IS481_11205,1521.33,1053.25
IS481_11210,4820.0,4881.0
IS481_11215,14520.83,10142.67
IS481_11220,1066.33,1894.17
IS481_11225,667.17,1406.83
IS481_11230,1137.0,1614.83
IS481_11235,6010.75,2946.83
IS481_11240,1008.33,384.83
IS481_11245,5898.5,3234.33
IS481_11250,4787.17,3313.58
IS481_11255,4432.67,2834.83
IS481_11260,3484.67,2652.58
IS481_11265,14873.83,13453.0
IS481_11270,7774.5,10302.5
IS481_11275,11132.0,15570.25
IS481_11280,1256.67,2261.53
IS481_11285,3435.67,5971.37
IS481_11290,3292.33,5814.0
IS481_11295,4947.25,6307.67
IS481_11300,17883.08,24757.92
IS481_11305,12035.5,19145.0
IS481_11310,5398.92,8741.58
IS481_11315,7118.92,13417.42
IS481_11320,2777.08,5868.67
IS481_11325,2714.0,3725.67
IS481_11330,4153.42,3470.33
IS481_11335,28559.17,22026.83
IS481_11340,4633.67,3760.17
IS481_11345,7662.67,4913.33
IS481_11350,9531.0,5140.33
IS481_11355,37209.5,18498.5
IS481_11360,29839.0,21963.33
IS481_11365,2640.5,1778.67
IS481_11370,4608.83,3560.83
IS481_11375,3414.33,3796.83
IS481_11380,899.83,843.83
IS481_11385,418.5,390.67
IS481_11390,276.83,216.83
IS481_11395,469.83,367.83
IS481_11400,3052.17,1652.5
IS481_11405,1834.83,1438.5
IS481_11410,7201.0,9445.5
IS481_11415,1640.33,1413.5
IS481_11420,1191.5,1366.83
IS481_11425,3604.83,1534.58
IS481_11430,4693.33,1508.83
IS481_11435,47020.0,27164.33
IS481_11440,1664.83,2398.5
IS481_11445,11031.67,14633.67
IS481_11450,18199.37,7658.83
IS481_11455,1805.0,1808.0
IS481_11460,1230.33,1100.33
IS481_11465,2343.5,2154.83
IS481_11470,3960.33,2573.83
IS481_11475,249.33,285.5
IS481_11480,901.17,717.0
IS481_11485,1622.5,800.33
IS481_11490,2284.67,1123.33
IS481_11495,1263.5,528.17
IS481_11500,1019.33,730.33
IS481_11505,6759.17,6953.0
IS481_11510,1433.83,1334.17
IS481_11515,6563.5,5567.75
IS481_11520,3592.0,1639.67
IS481_11525,852.58,487.83
IS481_11530,2062.5,939.17
IS481_11535,11478.0,11354.5
IS481_11540,7038.83,4351.83
IS481_11545,2590.5,1053.83
IS481_11550,22894.08,39379.0
IS481_11555,1646.5,2772.33
IS481_11560,2153.0,2387.83
IS481_11565,4083.0,3263.0
IS481_11570,2073.17,832.25
IS481_11575,679.83,658.5
IS481_11580,5328.0,5298.17
IS481_11585,9254.83,22883.0
IS481_11590,12335.2,29654.17
IS481_11595,10102.67,21580.67
IS481_11600,5295.75,4594.0
IS481_11605,24465.92,27998.0
IS481_11610,5790.83,14826.33
IS481_11615,373.67,189.83
IS481_11620,695.83,382.83
IS481_11625,1090.33,694.33
IS481_11630,1266.5,808.58
IS481_11635,522.75,192.67
IS481_11640,2142.75,939.0
IS481_11645,709.0,555.5
IS481_11650,799.33,695.67
IS481_11655,1842.33,1611.5
IS481_11660,1008.0,583.83
IS481_11665,3700.33,2353.17
IS481_11670,6731.67,4234.67
IS481_11675,1880.5,2481.0
IS481_11680,426.5,372.0
IS481_11685,2141.5,1843.83
IS481_11690,4495.83,2781.5
IS481_11695,3618.0,4710.17
IS481_11700,1918.0,1624.67
IS481_11705,455.0,338.5
IS481_11715,114.0,94.33
IS481_11720,451.58,204.67
IS481_11725,1684.92,643.17
IS481_11730,2854.42,1237.75
IS481_11735,7299.17,6758.0
IS481_11740,2763.0,2389.5
IS481_11745,6594.42,6531.0
IS481_11750,2595.67,2338.67
IS481_11755,3022.33,2438.5
IS481_11760,5779.67,4261.67
IS481_11765,14097.7,10688.33
IS481_11770,8415.67,5945.17
IS481_11775,12594.83,9593.67
IS481_11780,6290.58,4124.17
IS481_11785,8357.67,8041.5
IS481_11790,24080.83,45099.75
IS481_11795,8330.83,11207.0
IS481_11800,7075.67,8016.0
IS481_11805,3390.17,5172.0
IS481_11810,1262.83,2261.33
IS481_11815,7593.33,13492.33
IS481_11820,13695.5,20781.25
IS481_11825,1899.17,2036.0
IS481_11830,2036.33,2995.33
IS481_11835,6379.33,10249.58
IS481_11840,1173.33,1829.42
IS481_11845,2489.33,2705.42
IS481_11850,1068.0,1351.5
IS481_11855,10213.17,16098.5
IS481_11860,1404.83,1841.5
IS481_11865,1731.33,3121.5
IS481_11870,2558.5,5181.75
IS481_11875,4027.5,5426.67
IS481_11880,6474.33,5479.33
IS481_11885,13751.0,18022.0
IS481_11890,5702.67,4732.58
IS481_11895,201.5,234.17
IS481_11900,1438.33,1018.0
IS481_11905,13770.5,30392.0
IS481_11910,2225.83,4871.0
IS481_11915,3571.0,6815.67
IS481_11920,2648.67,806.83
IS481_11925,2213.17,599.5
IS481_11930,2075.17,2116.0
IS481_11935,328.5,160.83
IS481_11940,265104.17,178845.17
IS481_11945,190230.42,121904.17
IS481_11950,8871.67,4486.83
IS481_11955,4428.5,1847.5
IS481_11960,9350.67,5391.5
IS481_11965,6192.42,3379.33
IS481_11970,4296.25,1929.25
IS481_11975,1781.91,1159.25
IS481_11980,4600.91,2243.83
IS481_11985,2356.17,2106.67
IS481_11990,15303.0,11373.08
IS481_11995,2742.67,1713.08
IS481_12000,1392.08,1182.08
IS481_12005,18297.08,14068.42
IS481_12010,7473.5,4488.17
IS481_12015,13943.58,7317.83
IS481_12020,8579.58,5300.08
IS481_12025,6929.83,3947.08
IS481_12030,11153.0,2990.33
IS481_12035,58988.42,11596.5
IS481_12040,51414.25,9952.0
IS481_12045,72697.67,12683.0
IS481_12050,3756.33,3633.17
IS481_12055,12589.58,10738.83
IS481_12060,2002.0,2862.0
IS481_12065,14388.17,16191.25
IS481_12070,3014.33,3983.08
IS481_12075,1821.17,1658.83
IS481_12080,19048.67,27581.42
IS481_12085,13918.67,14986.75
IS481_12090,10193.42,3738.5
IS481_12095,6446.08,1722.0
IS481_12100,4496.25,1306.5
IS481_12105,6935.25,2061.33
IS481_12110,6234.0,2010.58
IS481_12115,5120.92,1186.67
IS481_12120,27428.75,13137.33
IS481_12125,239640.27,90309.47
IS481_12130,28127.17,21486.33
IS481_12135,12384.67,15558.66
IS481_12140,23101.5,19897.0
IS481_12145,85356.66,42218.5
IS481_12150,120338.36,87769.39
IS481_12155,235935.36,138606.15
IS481_12160,105718.58,121142.0
IS481_12165,53814.58,67317.5
IS481_12175,494.83,13231.33
IS481_12180,3461.5,1514.67
IS481_12185,6539.33,3816.5
IS481_12190,9346.83,16745.75
IS481_12195,9352.5,16306.83
IS481_12200,14696.5,17315.75
IS481_12205,11329.17,7399.83
IS481_12210,1803.0,1067.67
IS481_12215,2360.83,1826.17
IS481_12220,7369.33,6987.25
IS481_12225,2234.83,1904.17
IS481_12230,3901.67,4471.83
IS481_12235,4009.83,5344.67
IS481_12240,2620.0,4232.25
IS481_12245,7969.33,8421.67
IS481_12250,369.17,204.75
IS481_12255,1444.0,729.33
IS481_12260,559.0,622.17
IS481_12265,2221.5,210.33
IS481_12270,881.83,149.83
IS481_12275,5537.0,7557.58
IS481_12280,8045.0,8085.42
IS481_12285,1270.83,3863.83
IS481_12290,129.5,115.0
IS481_12295,478.33,400.83
IS481_12300,1685.5,1072.67
IS481_12305,3053.83,3150.33
IS481_12310,850.0,678.0
IS481_12315,355.5,310.5
IS481_12320,877.33,526.83
IS481_12325,3032.83,2102.33
IS481_12330,1286.83,717.0
IS481_12335,4604.42,5366.5
IS481_12340,12168.5,9072.5
IS481_12345,932.67,913.33
IS481_12350,2782.33,2251.67
IS481_12355,2121.0,1327.33
IS481_12360,7418.5,5435.67
IS481_12365,4185.25,8051.92
IS481_12370,826.67,4488.83
IS481_12375,3115.83,7071.33
IS481_12380,883.5,3800.5
IS481_12385,5427.67,2560.5
IS481_12390,1358.0,826.5
IS481_12395,3369.67,3435.67
IS481_12400,1811.0,1801.83
IS481_12405,1061.0,804.83
IS481_12410,1218.33,1217.33
IS481_12415,2768.5,2408.83
IS481_12420,1705.0,1546.83
IS481_12425,2000.33,1696.0
IS481_12430,2739.33,3342.0
IS481_12435,462.33,391.67
IS481_12440,1399.0,1110.67
IS481_12445,929.67,823.42
IS481_12450,12089.5,4822.67
IS481_12455,1054.5,975.0
IS481_12460,1413.58,1179.0
IS481_12465,3665.58,1826.33
IS481_12470,108.33,109.17
IS481_12475,116.67,109.5
IS481_12480,370.0,259.5
IS481_12485,75.0,107.83
IS481_12490,753.67,517.17
IS481_12495,256.0,244.83
IS481_12500,304.83,259.0
IS481_12505,1241.67,645.17
IS481_12510,1967.7,2705.5
IS481_12515,990.67,2189.33
IS481_12520,214.67,506.33
IS481_12525,5183.33,5880.83
IS481_12530,3228.5,7053.83
IS481_12535,143.5,144.17
IS481_12540,220.17,417.5
IS481_12545,1387.83,976.67
IS481_12550,2211.0,1871.25
IS481_12555,650.33,959.67
IS481_12560,2922.17,5429.17
IS481_12565,3274.33,3569.33
IS481_12570,2411.33,4996.33
IS481_12575,2010.0,2421.83
IS481_12580,581.0,731.33
IS481_12585,2810.67,10870.5
IS481_12590,685.33,13286.25
IS481_12595,396.0,5787.25
IS481_12600,1423.83,5371.5
IS481_12605,778.83,2614.17
IS481_12610,128.5,460.83
IS481_12615,328.33,1399.67
IS481_12620,2332.5,17596.83
IS481_12625,1696.5,2241.17
IS481_12630,316.0,159.0
IS481_12635,180.0,244.67
IS481_12640,343.83,391.33
IS481_12645,1101.67,1966.33
IS481_12650,2189.0,1832.0
IS481_12655,2662.83,1190.5
IS481_12660,3510.83,1187.33
IS481_12665,792.5,397.0
IS481_12670,610.5,558.17
IS481_12675,625.83,791.33
IS481_12680,2120.0,3393.83
IS481_12685,1662.75,3177.0
IS481_12690,4034.17,7015.5
IS481_12695,749.17,1153.67
IS481_12700,5408.83,1685.33
IS481_12705,1835.67,1417.5
IS481_12710,854.0,1310.33
IS481_12715,1250.0,1716.5
IS481_12720,958.17,730.5
IS481_12725,3563.67,2998.17
IS481_12730,16160.67,14926.67
IS481_12735,11168.58,7432.5
IS481_12740,3994.67,1974.5
IS481_12745,5376.0,10757.5
IS481_12750,16037.5,48853.33
IS481_12755,1494.17,5998.33
IS481_12760,3107.5,9750.08
IS481_12765,2701.83,6480.08
IS481_12770,4376.33,6311.33
IS481_12775,1710.75,2960.33
IS481_12780,2835.83,2067.33
IS481_12785,6241.5,4753.0
IS481_12790,2743.83,1839.83
IS481_12795,2095.17,1319.83
IS481_12800,4913.67,3112.83
IS481_12805,3423.17,3106.0
IS481_12810,785.42,887.67
IS481_12815,3747.5,2976.17
IS481_12820,4778.17,3834.83
IS481_12825,3460.33,2591.5
IS481_12830,4062.0,2722.67
IS481_12835,2502.33,1669.83
IS481_12840,3936.17,3131.92
IS481_12845,9172.83,5351.83
